store_id,store_name,city,district,state,opening_date,store_type,area_sqft,manager_id,latitude,longitude
ST00940,Dmart Solapur - Mini-mart 940,Solapur,Solapur,Maharashtra,2008-06-26,Mini-mart,8052,MGR0303,17.734926,75.979978
ST00941,Dmart Sangli - Mini-mart 941,Sangli,Sangli,Maharashtra,2009-03-10,Mini-mart,11494,MGR0192,16.813569,74.502059
ST00942,Dmart Mumbai - Express 942,Mumbai,Mumbai City,Maharashtra,2017-04-21,Express,3297,MGR0277,19.065568,72.926236
ST00943,Dmart Bhandara - Mini-mart 943,Bhandara,Bhandara,Maharashtra,2022-04-11,Mini-mart,13029,MGR0038,21.149847,79.574888
ST00944,Dmart Buldhana - Mini-mart 944,Buldhana,Buldhana,Maharashtra,2020-09-03,Mini-mart,9410,MGR0043,20.587759,76.136278
ST00945,Dmart Chandrapur - Hypermarket 945,Chandrapur,Chandrapur,Maharashtra,2012-04-12,Hypermarket,28800,MGR0204,19.899359,79.373747
ST00946,Dmart Osmanabad - Mini-mart 946,Osmanabad,Osmanabad,Maharashtra,2022-03-01,Mini-mart,7630,MGR0107,18.23536,76.005634
ST00947,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 947,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2008-11-27,Mini-mart,11557,MGR0257,19.889482,75.295554
ST00948,Dmart Akola - Mini-mart 948,Akola,Akola,Maharashtra,2016-11-18,Mini-mart,11478,MGR0232,20.746995,76.970266
ST00949,Dmart Ahmednagar - Express 949,Ahmednagar,Ahmednagar,Maharashtra,2006-05-18,Express,4278,MGR0010,19.146121,74.702575
ST00950,Dmart Osmanabad - Mini-mart 950,Osmanabad,Osmanabad,Maharashtra,2005-01-09,Mini-mart,6840,MGR0011,18.252662,76.011721
ST00951,Dmart Osmanabad - Express 951,Osmanabad,Osmanabad,Maharashtra,2014-07-08,Express,3843,MGR0208,18.166307,76.057865
ST00952,Dmart Beed - Express 952,Beed,Beed,Maharashtra,2012-04-20,Express,2984,MGR0353,18.930826,75.816034
ST00953,Dmart Raigad - Express 953,Raigad,Raigad,Maharashtra,2023-06-03,Express,4321,MGR0077,18.570963,73.161001
ST00954,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 954,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2017-09-02,Mini-mart,10328,MGR0055,19.86591,75.405972
ST00955,Dmart Ratnagiri - Mini-mart 955,Ratnagiri,Ratnagiri,Maharashtra,2007-11-14,Mini-mart,11283,MGR0237,17.046317,73.255631
ST00956,Dmart Kolhapur - Express 956,Kolhapur,Kolhapur,Maharashtra,2011-07-13,Express,4600,MGR0190,16.697171,74.172706
ST00957,Dmart Nashik - Express 957,Nashik,Nashik,Maharashtra,2005-04-20,Express,3096,MGR0137,19.937206,73.825286
ST00958,Dmart Panvel - Hypermarket 958,Panvel,Raigad,Maharashtra,2014-12-02,Hypermarket,44483,MGR0049,18.982758,73.116565
ST00959,Dmart Latur - Mini-mart 959,Latur,Latur,Maharashtra,2013-02-05,Mini-mart,11254,MGR0062,18.465816,76.530222
ST00960,Dmart Navi Mumbai - Mini-mart 960,Navi Mumbai,Thane,Maharashtra,2016-09-11,Mini-mart,9447,MGR0336,19.053034,73.021613
ST00961,Dmart Nanded - Mini-mart 961,Nanded,Nanded,Maharashtra,2006-02-09,Mini-mart,9527,MGR0170,19.120611,77.246531
ST00962,Dmart Solapur - Express 962,Solapur,Solapur,Maharashtra,2017-10-15,Express,3522,MGR0217,17.716553,75.953771
ST00963,Dmart Dhule - Express 963,Dhule,Dhule,Maharashtra,2022-08-06,Express,1551,MGR0317,20.877303,74.790671
ST00964,Dmart Pimpri-Chinchwad - Hypermarket 964,Pimpri-Chinchwad,Pune,Maharashtra,2023-02-10,Hypermarket,37674,MGR0040,18.647542,73.803838
ST00965,Dmart Parbhani - Mini-mart 965,Parbhani,Parbhani,Maharashtra,2013-04-01,Mini-mart,7678,MGR0311,19.335996,76.750134
ST00966,Dmart Nanded - Express 966,Nanded,Nanded,Maharashtra,2010-05-25,Express,4598,MGR0098,19.065335,77.335573
ST00967,Dmart Satara - Mini-mart 967,Satara,Satara,Maharashtra,2020-08-01,Mini-mart,11937,MGR0332,17.676633,74.06946
ST00968,Dmart Solapur - Mini-mart 968,Solapur,Solapur,Maharashtra,2021-06-25,Mini-mart,6795,MGR0390,17.662522,75.888028
ST00969,Dmart Nanded - Mini-mart 969,Nanded,Nanded,Maharashtra,2014-09-08,Mini-mart,7817,MGR0152,19.119763,77.339716
ST00970,Dmart Amravati - Mini-mart 970,Amravati,Amravati,Maharashtra,2006-06-18,Mini-mart,6766,MGR0287,20.978721,77.835002
ST00971,Dmart Sangli - Mini-mart 971,Sangli,Sangli,Maharashtra,2017-07-04,Mini-mart,6673,MGR0253,16.861284,74.625131
ST00972,Dmart Bhandara - Mini-mart 972,Bhandara,Bhandara,Maharashtra,2014-05-09,Mini-mart,14567,MGR0265,21.165691,79.632835
ST00973,Dmart Mumbai - Express 973,Mumbai,Mumbai City,Maharashtra,2006-12-19,Express,3342,MGR0170,19.122092,72.82457
ST00974,Dmart Ratnagiri - Mini-mart 974,Ratnagiri,Ratnagiri,Maharashtra,2018-07-11,Mini-mart,6936,MGR0077,17.01587,73.250415
ST00975,Dmart Pune - Express 975,Pune,Pune,Maharashtra,2023-12-09,Express,3803,MGR0196,18.445744,73.868599
ST00976,Dmart Sangli - Hypermarket 976,Sangli,Sangli,Maharashtra,2018-08-03,Hypermarket,44541,MGR0298,16.851427,74.600444
ST00977,Dmart Pune - Express 977,Pune,Pune,Maharashtra,2022-02-08,Express,2902,MGR0023,18.542188,73.934041
ST00978,Dmart Jalna - Express 978,Jalna,Jalna,Maharashtra,2006-09-04,Express,4967,MGR0136,19.857195,75.819163
ST00979,Dmart Satara - Mini-mart 979,Satara,Satara,Maharashtra,2012-12-10,Mini-mart,11231,MGR0398,17.65985,74.051777
ST00980,Dmart Dhule - Hypermarket 980,Dhule,Dhule,Maharashtra,2020-03-05,Hypermarket,39271,MGR0131,20.858603,74.712875
ST00981,Dmart Kolhapur - Express 981,Kolhapur,Kolhapur,Maharashtra,2006-04-13,Express,1798,MGR0211,16.681722,74.246117
ST00982,Dmart Yavatmal - Mini-mart 982,Yavatmal,Yavatmal,Maharashtra,2014-09-11,Mini-mart,12052,MGR0227,20.378865,78.096423
ST00983,Dmart Pimpri-Chinchwad - Mini-mart 983,Pimpri-Chinchwad,Pune,Maharashtra,2022-04-20,Mini-mart,14477,MGR0271,18.567195,73.729763
ST00984,Dmart Jalna - Mini-mart 984,Jalna,Jalna,Maharashtra,2018-12-20,Mini-mart,6842,MGR0382,19.829095,75.848692
ST00985,Dmart Beed - Mini-mart 985,Beed,Beed,Maharashtra,2014-04-27,Mini-mart,8494,MGR0026,18.942701,75.704807
ST00986,Dmart Pune - Express 986,Pune,Pune,Maharashtra,2021-08-15,Express,1548,MGR0379,18.498009,73.861036
ST00987,Dmart Yavatmal - Mini-mart 987,Yavatmal,Yavatmal,Maharashtra,2017-10-08,Mini-mart,6648,MGR0298,20.438152,78.198374
ST00988,Dmart Wardha - Express 988,Wardha,Wardha,Maharashtra,2015-08-12,Express,3609,MGR0296,20.785257,78.663919
ST00989,Dmart Raigad - Mini-mart 989,Raigad,Raigad,Maharashtra,2018-08-17,Mini-mart,6811,MGR0300,18.56236,73.16942
ST00990,Dmart Dhule - Mini-mart 990,Dhule,Dhule,Maharashtra,2011-04-14,Mini-mart,8007,MGR0364,20.873635,74.850861
ST00991,Dmart Yavatmal - Express 991,Yavatmal,Yavatmal,Maharashtra,2010-09-19,Express,3508,MGR0257,20.42188,78.185288
ST00992,Dmart Jalna - Hypermarket 992,Jalna,Jalna,Maharashtra,2009-09-26,Hypermarket,44721,MGR0198,19.848768,75.901853
ST00993,Dmart Palghar - Express 993,Palghar,Palghar,Maharashtra,2022-09-27,Express,4032,MGR0286,19.759357,72.780663
ST00994,Dmart Yavatmal - Hypermarket 994,Yavatmal,Yavatmal,Maharashtra,2013-09-01,Hypermarket,58847,MGR0191,20.354913,78.128406
ST00995,Dmart Pimpri-Chinchwad - Express 995,Pimpri-Chinchwad,Pune,Maharashtra,2011-03-22,Express,2748,MGR0230,18.613159,73.735044
ST00996,Dmart Raigad - Mini-mart 996,Raigad,Raigad,Maharashtra,2014-08-22,Mini-mart,13668,MGR0227,18.559578,73.160051
ST00997,Dmart Yavatmal - Express 997,Yavatmal,Yavatmal,Maharashtra,2020-01-20,Express,3464,MGR0328,20.340281,78.166166
ST00998,Dmart Mumbai - Express 998,Mumbai,Mumbai City,Maharashtra,2015-04-11,Express,4879,MGR0306,19.046697,72.898372
ST00999,Dmart Nashik - Hypermarket 999,Nashik,Nashik,Maharashtra,2015-01-26,Hypermarket,45921,MGR0052,19.958724,73.854913
ST01000,Dmart Solapur - Express 1000,Solapur,Solapur,Maharashtra,2021-09-15,Express,4434,MGR0157,17.718118,75.945128
ST01001,Dmart Akola - Express 1001,Akola,Akola,Maharashtra,2008-07-01,Express,3595,MGR0356,20.692914,77.058051
ST01002,Dmart Pune - Hypermarket 1002,Pune,Pune,Maharashtra,2015-01-25,Hypermarket,26884,MGR0390,18.44128,73.891604
ST01003,Dmart Osmanabad - Express 1003,Osmanabad,Osmanabad,Maharashtra,2014-01-15,Express,2835,MGR0011,18.19454,76.119774
ST01004,Dmart Jalgaon - Mini-mart 1004,Jalgaon,Jalgaon,Maharashtra,2016-02-06,Mini-mart,14335,MGR0209,21.023652,75.52277
ST01005,Dmart Wardha - Express 1005,Wardha,Wardha,Maharashtra,2016-03-08,Express,1503,MGR0084,20.685122,78.548776
ST01006,Dmart Jalgaon - Hypermarket 1006,Jalgaon,Jalgaon,Maharashtra,2009-11-06,Hypermarket,46906,MGR0370,21.033328,75.514183
ST01007,Dmart Akola - Hypermarket 1007,Akola,Akola,Maharashtra,2023-12-05,Hypermarket,27985,MGR0153,20.672327,77.009802
ST01008,Dmart Ahmednagar - Express 1008,Ahmednagar,Ahmednagar,Maharashtra,2015-05-27,Express,2274,MGR0172,19.03521,74.730852
ST01009,Dmart Kolhapur - Hypermarket 1009,Kolhapur,Kolhapur,Maharashtra,2010-05-12,Hypermarket,54985,MGR0069,16.626974,74.207035
ST01010,Dmart Pimpri-Chinchwad - Mini-mart 1010,Pimpri-Chinchwad,Pune,Maharashtra,2021-09-15,Mini-mart,7130,MGR0379,18.618122,73.832948
ST01011,Dmart Navi Mumbai - Hypermarket 1011,Navi Mumbai,Thane,Maharashtra,2012-07-07,Hypermarket,48286,MGR0318,19.02689,72.986139
ST01012,Dmart Dhule - Hypermarket 1012,Dhule,Dhule,Maharashtra,2019-10-07,Hypermarket,59771,MGR0335,20.951387,74.728207
ST01013,Dmart Palghar - Express 1013,Palghar,Palghar,Maharashtra,2009-04-04,Express,4109,MGR0073,19.6694,72.762175
ST01014,Dmart Yavatmal - Express 1014,Yavatmal,Yavatmal,Maharashtra,2022-09-01,Express,4191,MGR0106,20.385421,78.09407
ST01015,Dmart Navi Mumbai - Hypermarket 1015,Navi Mumbai,Thane,Maharashtra,2020-04-23,Hypermarket,33222,MGR0229,18.962968,72.992983
ST01016,Dmart Sangli - Mini-mart 1016,Sangli,Sangli,Maharashtra,2008-05-12,Mini-mart,14828,MGR0059,16.925667,74.595003
ST01017,Dmart Yavatmal - Mini-mart 1017,Yavatmal,Yavatmal,Maharashtra,2016-11-16,Mini-mart,12994,MGR0153,20.419204,78.077182
ST01018,Dmart Amravati - Mini-mart 1018,Amravati,Amravati,Maharashtra,2010-12-16,Mini-mart,11788,MGR0347,20.903934,77.859241
ST01019,Dmart Jalna - Mini-mart 1019,Jalna,Jalna,Maharashtra,2013-04-27,Mini-mart,13595,MGR0180,19.867494,75.827275
ST01020,Dmart Bhandara - Mini-mart 1020,Bhandara,Bhandara,Maharashtra,2015-02-14,Mini-mart,10162,MGR0093,21.20062,79.597096
ST01021,Dmart Satara - Express 1021,Satara,Satara,Maharashtra,2012-02-22,Express,4179,MGR0340,17.716336,73.992587
ST01022,Dmart Sangli - Express 1022,Sangli,Sangli,Maharashtra,2008-07-03,Express,3603,MGR0294,16.932282,74.594068
ST01023,Dmart Raigad - Express 1023,Raigad,Raigad,Maharashtra,2021-12-13,Express,4495,MGR0078,18.462274,73.196016
ST01024,Dmart Sangli - Mini-mart 1024,Sangli,Sangli,Maharashtra,2005-12-02,Mini-mart,9831,MGR0167,16.887269,74.532988
ST01025,Dmart Ahmednagar - Hypermarket 1025,Ahmednagar,Ahmednagar,Maharashtra,2009-07-05,Hypermarket,43709,MGR0294,19.119118,74.726943
ST01026,Dmart Pimpri-Chinchwad - Hypermarket 1026,Pimpri-Chinchwad,Pune,Maharashtra,2023-12-16,Hypermarket,25200,MGR0130,18.591216,73.789527
ST01027,Dmart Akola - Mini-mart 1027,Akola,Akola,Maharashtra,2005-05-27,Mini-mart,8045,MGR0104,20.672189,76.954273
ST01028,Dmart Panvel - Mini-mart 1028,Panvel,Raigad,Maharashtra,2018-07-02,Mini-mart,10285,MGR0197,19.036756,73.190457
ST01029,Dmart Satara - Express 1029,Satara,Satara,Maharashtra,2019-09-03,Express,3966,MGR0150,17.655525,73.939202
ST01030,Dmart Chandrapur - Mini-mart 1030,Chandrapur,Chandrapur,Maharashtra,2016-07-02,Mini-mart,14981,MGR0017,19.909284,79.315838
ST01031,Dmart Panvel - Express 1031,Panvel,Raigad,Maharashtra,2023-08-15,Express,3805,MGR0326,18.920322,73.148042
ST01032,Dmart Jalna - Mini-mart 1032,Jalna,Jalna,Maharashtra,2009-03-12,Mini-mart,7688,MGR0080,19.844805,75.8281
ST01033,Dmart Jalgaon - Hypermarket 1033,Jalgaon,Jalgaon,Maharashtra,2009-04-24,Hypermarket,48075,MGR0077,21.085886,75.531079
ST01034,Dmart Pune - Hypermarket 1034,Pune,Pune,Maharashtra,2019-08-16,Hypermarket,32772,MGR0312,18.498732,73.876855
ST01035,Dmart Nanded - Express 1035,Nanded,Nanded,Maharashtra,2006-04-13,Express,3491,MGR0281,19.18951,77.315471
ST01036,Dmart Yavatmal - Express 1036,Yavatmal,Yavatmal,Maharashtra,2021-10-27,Express,2189,MGR0240,20.39437,78.12263
ST01037,Dmart Amravati - Mini-mart 1037,Amravati,Amravati,Maharashtra,2016-01-09,Mini-mart,12023,MGR0179,21.002687,77.813478
ST01038,Dmart Sangli - Express 1038,Sangli,Sangli,Maharashtra,2022-07-06,Express,4393,MGR0009,16.862389,74.510234
ST01039,Dmart Bhandara - Mini-mart 1039,Bhandara,Bhandara,Maharashtra,2017-05-08,Mini-mart,9279,MGR0344,21.233738,79.575467
ST01040,Dmart Jalna - Express 1040,Jalna,Jalna,Maharashtra,2006-05-10,Express,4148,MGR0263,19.858945,75.924764
ST01041,Dmart Nagpur - Hypermarket 1041,Nagpur,Nagpur,Maharashtra,2019-02-04,Hypermarket,50153,MGR0373,21.211967,79.135786
ST01042,Dmart Palghar - Mini-mart 1042,Palghar,Palghar,Maharashtra,2008-05-06,Mini-mart,13789,MGR0107,19.749529,72.708512
ST01043,Dmart Chandrapur - Express 1043,Chandrapur,Chandrapur,Maharashtra,2005-01-17,Express,3904,MGR0363,19.984393,79.28911
ST01044,Dmart Parbhani - Express 1044,Parbhani,Parbhani,Maharashtra,2011-07-22,Express,3169,MGR0181,19.202015,76.805931
ST01045,Dmart Parbhani - Mini-mart 1045,Parbhani,Parbhani,Maharashtra,2015-04-04,Mini-mart,8077,MGR0161,19.289281,76.729822
ST01046,Dmart Panvel - Express 1046,Panvel,Raigad,Maharashtra,2005-06-19,Express,4897,MGR0131,18.916997,73.043396
ST01047,Dmart Ahmednagar - Express 1047,Ahmednagar,Ahmednagar,Maharashtra,2015-05-05,Express,4057,MGR0387,19.083801,74.713887
ST01048,Dmart Ratnagiri - Hypermarket 1048,Ratnagiri,Ratnagiri,Maharashtra,2013-05-08,Hypermarket,39922,MGR0263,16.976648,73.364277
ST01049,Dmart Nashik - Mini-mart 1049,Nashik,Nashik,Maharashtra,2017-11-04,Mini-mart,6271,MGR0219,19.963108,73.850268
ST01050,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 1050,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2005-05-20,Mini-mart,12544,MGR0191,19.838491,75.284113
