invoice_id,store_id,product_id,date,quantity,price,discount,payment_mode,customer_id,sales_channel,cashier_id,invoice_amount,gst_amount,return_flag
INV0004965,ST00689,P00246,2024-12-04,2,1166.76,275.5,Card,C030355,In-store,EMP01296,2160.92,102.9,False
INV0004966,ST00956,P00909,2023-01-15,3,201.33,101.78,Cash,C012825,In-store,EMP00748,562.48,60.27,False
INV0004967,ST00018,P00239,2023-12-15,2,358.18,78.21,Cash,,Online,EMP02571,714.73,76.58,False
INV0004968,ST00155,P00129,2024-01-06,1,329.2,8.68,UPI,,Online,EMP01885,378.21,57.69,False
INV0004969,ST00537,P00230,2023-08-07,5,2000.63,281.25,Wallet,,In-store,EMP01713,10888.53,1166.63,False
INV0004970,ST00191,P00454,2024-11-02,5,175.76,46.69,UPI,,In-store,EMP00664,873.72,41.61,False
INV0004971,ST00547,P00188,2024-09-21,5,592.02,303.5,Card,C026312,In-store,EMP00465,2789.43,132.83,False
INV0004972,ST00365,P00647,2022-05-17,6,186.18,76.28,Cash,C028166,Online,EMP00539,1092.84,52.04,False
INV0004973,ST00221,P00657,2023-05-23,3,1876.64,274.95,Cash,C000566,In-store,EMP00835,5997.57,642.6,False
INV0004974,ST00809,P00776,2024-01-12,3,115.69,17.35,Cash,C016495,In-store,EMP00829,389.07,59.35,False
INV0004975,ST00041,P01003,2024-07-13,7,490.52,119.12,Cash,C021296,Online,EMP01778,3911.13,596.61,False
INV0004976,ST00919,P00196,2022-01-09,7,1177.62,402.93,UPI,C018656,In-store,EMP01631,8232.43,392.02,False
INV0004977,ST00162,P01079,2023-04-20,2,1300.41,72.07,Wallet,C018312,Online,EMP01527,2832.2,303.45,False
INV0004978,ST00610,P00914,2024-11-05,4,562.71,98.47,Card,C035367,In-store,EMP02306,2259.99,107.62,False
INV0004979,ST01042,P00060,2023-05-31,6,635.29,315.83,Card,C019546,In-store,EMP00290,3915.42,419.51,False
INV0004980,ST00119,P00693,2023-01-07,2,1063.21,76.19,Card,,In-store,EMP01287,2296.26,246.03,False
INV0004981,ST00974,P00284,2022-03-24,7,3290.72,554.35,Cash,C010530,Kiosk,EMP01499,25178.37,2697.68,False
INV0004982,ST00319,P00075,2022-11-15,7,1476.91,658.31,UPI,C011580,In-store,EMP01285,10164.06,484.0,False
INV0004983,ST00779,P00750,2023-10-23,7,985.75,293.71,Card,C033855,In-store,EMP01626,7795.72,1189.18,False
INV0004984,ST00900,P00066,2022-12-03,-3,699.58,91.48,UPI,,In-store,EMP00247,-2107.62,100.36,True
INV0004985,ST00244,P00196,2022-08-05,2,1158.8,141.32,UPI,C028724,In-store,EMP00320,2568.01,391.73,False
INV0004986,ST00365,P00755,2024-12-21,6,1102.6,483.87,UPI,C018105,In-store,EMP00788,6438.32,306.59,False
INV0004987,ST00904,P00092,2022-02-15,7,617.31,138.35,UPI,C019244,In-store,EMP01194,4935.73,752.91,False
INV0004988,ST00108,P00832,2022-11-21,1,439.44,19.98,UPI,,In-store,EMP02828,440.43,20.97,False
INV0004989,ST00114,P00030,2023-09-13,4,170.56,15.9,Cash,C027452,In-store,EMP02395,786.28,119.94,False
INV0004990,ST00318,P00342,2024-09-26,1,4315.12,192.1,UPI,,In-store,EMP02029,4617.78,494.76,False
INV0004991,ST00634,P00283,2024-03-15,1,67.06,2.3,Card,C003787,In-store,EMP00747,76.42,11.66,False
INV0004992,ST00848,P00179,2024-09-12,1,823.93,31.14,UPI,,In-store,EMP00763,832.43,39.64,False
INV0004993,ST00591,P00586,2023-04-30,6,23.18,15.62,Card,C001483,In-store,EMP02084,138.28,14.82,False
INV0004994,ST00519,P00242,2024-07-26,6,3545.63,2377.83,UPI,C016690,In-store,EMP02567,21163.46,2267.51,False
INV0004995,ST00915,P00166,2022-12-14,7,460.84,210.84,Wallet,C004479,Online,EMP02998,3376.84,361.8,False
INV0004996,ST00181,P00432,2022-06-23,6,526.49,307.66,Card,C002995,In-store,EMP01091,3193.43,342.15,False
INV0004997,ST00947,P00546,2024-09-07,1,1138.54,197.92,Wallet,,In-store,EMP00809,1053.49,112.87,False
INV0004998,ST00329,P00696,2023-12-25,1,1251.19,55.6,Card,,In-store,EMP00081,1255.37,59.78,False
INV0004999,ST00290,P00094,2022-03-14,3,743.15,8.37,UPI,C028694,In-store,EMP00628,2487.61,266.53,False
INV0005000,ST01002,P00207,2023-02-21,5,1194.09,406.95,UPI,,In-store,EMP00776,5841.68,278.18,False
INV0005001,ST00679,P00056,2022-07-25,6,506.28,320.14,Cash,,In-store,EMP01416,2853.42,135.88,False
INV0005002,ST00454,P00871,2023-06-03,5,23.13,10.54,UPI,C034586,In-store,EMP02936,117.72,12.61,False
INV0005003,ST00347,P00616,2024-01-04,6,581.39,190.06,UPI,C016775,In-store,EMP01652,3463.19,164.91,False
INV0005004,ST00464,P00274,2022-06-18,7,2459.44,404.52,Card,C032940,In-store,EMP02037,18828.95,2017.39,False
INV0005005,ST00832,P00586,2024-09-28,4,23.7,10.45,UPI,,In-store,EMP00291,88.57,4.22,False
INV0005006,ST00161,P00891,2024-12-07,1,286.22,19.21,Cash,,Online,EMP00429,280.36,13.35,False
INV0005007,ST00184,P00838,2023-12-28,3,143.62,51.42,UPI,,In-store,EMP02700,398.41,18.97,False
INV0005008,ST00320,P01017,2022-10-19,6,1805.88,405.96,UPI,C038856,In-store,EMP02307,10950.79,521.47,False
INV0005009,ST00507,P00254,2022-09-03,6,932.35,647.56,UPI,C000095,In-store,EMP01899,5193.87,247.33,False
INV0005010,ST00856,P00181,2024-07-29,6,1327.65,835.88,Wallet,,In-store,EMP02959,7486.52,356.5,False
INV0005011,ST00222,P00841,2023-04-22,2,1033.8,32.2,UPI,C026590,In-store,EMP02215,2137.17,101.77,False
INV0005012,ST00826,P01010,2022-03-08,7,766.7,157.45,Wallet,,Online,EMP01400,5469.92,260.47,False
INV0005013,ST00954,P00193,2023-03-21,2,3765.41,21.95,Wallet,,In-store,EMP00471,7884.31,375.44,False
INV0005014,ST00458,P00776,2024-05-18,6,118.57,81.29,Cash,C035826,In-store,EMP01196,743.55,113.42,False
INV0005015,ST01010,P00633,2023-12-02,1,201.93,21.48,Wallet,C004852,In-store,EMP01201,189.47,9.02,False
INV0005016,ST00939,P00976,2024-05-23,7,1854.73,325.92,UPI,C024860,In-store,EMP02445,13290.05,632.86,False
INV0005017,ST00838,P00213,2024-01-01,1,1323.06,28.55,Card,C002286,Online,EMP00841,1449.85,155.34,False
INV0005018,ST00400,P00382,2022-10-13,6,229.73,125.23,UPI,C037097,In-store,EMP00770,1315.81,62.66,False
INV0005019,ST00316,P00684,2023-09-11,7,694.13,499.79,Cash,C024611,In-store,EMP02873,5143.76,784.64,False
INV0005020,ST00908,P00951,2023-09-14,3,1369.42,451.34,UPI,C009997,In-store,EMP01731,3839.77,182.85,False
INV0005021,ST00464,P00908,2024-12-13,3,248.28,27.47,Card,C038418,In-store,EMP01757,803.45,86.08,False
INV0005022,ST00034,P00525,2022-11-23,3,1782.38,483.94,Cash,C014885,In-store,EMP00959,5446.78,583.58,False
INV0005023,ST00754,P00408,2022-12-24,5,667.38,90.49,UPI,,In-store,EMP01772,3635.98,389.57,False
INV0005024,ST00365,P00209,2022-08-19,7,900.26,1481.08,UPI,,Online,EMP02138,5061.78,241.04,False
INV0005025,ST00983,P00442,2023-02-24,3,508.96,110.37,UPI,,In-store,EMP02956,1586.49,169.98,False
INV0005026,ST00898,P01097,2023-11-09,1,2170.06,44.94,UPI,C030472,In-store,EMP02923,2231.38,106.26,False
INV0005027,ST00110,P00251,2023-04-20,3,797.63,144.44,UPI,C007587,In-store,EMP01786,2360.87,112.42,False
INV0005028,ST00947,P01043,2024-03-05,2,1467.62,76.12,Cash,,Kiosk,EMP02653,3202.21,343.09,False
INV0005029,ST00998,P00308,2022-03-08,1,595.71,43.23,Card,C039124,In-store,EMP00813,651.93,99.45,False
INV0005030,ST00795,P00138,2024-02-21,2,61.92,13.51,UPI,C016310,Online,EMP01315,123.57,13.24,False
INV0005031,ST00290,P00790,2024-09-15,3,777.51,367.8,Cash,C037795,In-store,EMP01687,2318.38,353.65,False
INV0005032,ST00704,P00502,2024-07-07,5,299.78,103.45,UPI,C008498,In-store,EMP00239,1646.63,251.18,False
INV0005033,ST00912,P00805,2023-05-18,4,613.26,101.75,Card,C006395,In-store,EMP01454,2633.44,282.15,False
INV0005034,ST00857,P01085,2024-02-23,1,133.03,11.86,UPI,C003959,Online,EMP00907,142.98,21.81,False
INV0005035,ST00453,P00163,2024-04-30,1,194.54,0.38,UPI,,Online,EMP02328,203.87,9.71,False
INV0005036,ST00743,P00604,2023-02-24,1,677.91,20.67,Cash,C025201,Online,EMP02300,736.11,78.87,False
INV0005037,ST00406,P00293,2023-02-18,2,934.15,152.8,UPI,C032049,Kiosk,EMP00319,1921.36,205.86,False
INV0005038,ST00267,P00547,2024-12-09,1,439.07,15.82,UPI,,In-store,EMP00077,444.41,21.16,False
INV0005039,ST00707,P00283,2024-06-20,4,70.1,22.47,Cash,,Online,EMP02986,288.88,30.95,False
INV0005040,ST00490,P00215,2024-11-13,7,682.67,497.25,Card,C001965,In-store,EMP02195,5052.1,770.66,False
INV0005041,ST00237,P00571,2024-08-09,7,1174.17,694.26,Card,C008688,In-store,EMP02176,8879.42,1354.49,False
INV0005042,ST00694,P00462,2023-05-11,2,354.22,32.24,Wallet,,In-store,EMP01570,710.01,33.81,False
INV0005043,ST00338,P00844,2023-03-14,1,3731.79,268.86,UPI,,In-store,EMP01905,4086.26,623.33,False
INV0005044,ST00618,P00549,2024-11-30,1,213.2,15.57,UPI,,Online,EMP02311,221.35,23.72,False
INV0005045,ST00380,P00664,2023-06-29,1,2975.44,335.51,Card,C035307,In-store,EMP00454,3115.12,475.19,False
INV0005046,ST00930,P00786,2024-12-13,6,268.0,181.66,Card,C027414,In-store,EMP02316,1597.5,171.16,False
INV0005047,ST00894,P00061,2023-11-14,5,159.75,33.24,Cash,C038529,In-store,EMP01014,857.37,91.86,False
INV0005048,ST00498,P00496,2024-03-25,2,354.18,132.79,UPI,,In-store,EMP02440,644.64,69.07,False
INV0005049,ST00746,P00578,2024-02-19,1,647.61,60.08,UPI,,In-store,EMP00333,693.29,105.76,False
INV0005050,ST00187,P00699,2024-06-04,1,1053.83,1.69,UPI,C009236,Online,EMP00060,1178.4,126.26,False
INV0005051,ST01048,P00044,2022-06-09,4,1766.15,784.79,Cash,C005703,In-store,EMP00317,6593.8,313.99,False
INV0005052,ST00226,P00112,2022-05-06,6,292.18,87.85,Card,,In-store,EMP02022,1964.97,299.74,False
INV0005053,ST00911,P00934,2022-11-19,2,3991.35,30.22,Cash,C028342,In-store,EMP02382,8906.78,954.3,False
INV0005054,ST00889,P00841,2022-10-24,7,1078.18,78.03,Card,C003152,In-store,EMP00380,7842.69,373.46,False
INV0005055,ST00188,P00463,2023-06-26,2,863.9,69.87,Card,,In-store,EMP00327,1740.83,82.9,False
INV0005056,ST00010,P00004,2022-05-15,2,818.99,352.31,UPI,,In-store,EMP00003,1517.09,231.42,False
INV0005057,ST00774,P00285,2023-08-12,2,500.6,1.88,UPI,C013320,In-store,EMP02018,1119.24,119.92,False
INV0005058,ST00913,P00707,2022-06-17,3,4375.7,1062.5,UPI,,Online,EMP00619,12667.83,603.23,False
INV0005059,ST00753,P00749,2024-03-11,3,596.06,159.5,UPI,C004004,In-store,EMP02198,1824.12,195.44,False
INV0005060,ST00059,P00909,2024-05-01,3,197.41,14.25,UPI,C010616,In-store,EMP01702,682.02,104.04,False
INV0005061,ST00678,P00608,2024-11-29,4,821.91,380.36,Wallet,,In-store,EMP00626,3256.15,348.87,False
INV0005062,ST00412,P00844,2022-08-13,4,3831.41,404.81,UPI,C023374,In-store,EMP00598,17606.58,2685.75,False
INV0005063,ST00962,P00260,2022-04-01,3,1131.71,405.8,UPI,C016802,In-store,EMP02059,3348.05,358.72,False
INV0005064,ST00841,P00163,2023-02-19,3,197.18,124.34,UPI,C032477,In-store,EMP02769,490.56,23.36,False
INV0005065,ST00839,P00370,2024-03-09,1,1704.09,151.32,UPI,,Online,EMP01255,1739.1,186.33,False
INV0005066,ST00428,P00929,2023-04-24,6,742.93,486.65,UPI,,In-store,EMP02710,4169.48,198.55,False
INV0005067,ST00339,P00976,2022-08-16,2,1835.36,150.84,Card,C024189,In-store,EMP02768,3695.87,175.99,False
INV0005068,ST00864,P00088,2022-03-16,-3,250.55,78.62,UPI,,In-store,EMP00756,-753.79,80.76,True
INV0005069,ST00121,P00216,2022-06-27,4,351.31,8.23,Cash,C034473,In-store,EMP00338,1466.86,69.85,False
INV0005070,ST00106,P00073,2024-08-01,5,259.25,92.56,Cash,C012678,In-store,EMP01793,1348.13,144.44,False
INV0005071,ST00066,P00841,2024-06-17,6,1054.76,334.97,Card,C032309,In-store,EMP02619,6712.82,719.23,False
INV0005072,ST00538,P00905,2024-07-15,1,393.26,14.06,Card,C032997,In-store,EMP02565,424.7,45.5,False
INV0005073,ST00080,P01020,2023-07-16,4,3065.71,502.5,Card,C030217,In-store,EMP01509,13171.58,1411.24,False
INV0005074,ST00612,P00201,2022-01-21,5,1158.59,227.49,Cash,C029807,In-store,EMP02313,6233.32,667.86,False
INV0005075,ST00176,P00571,2024-01-11,7,1159.4,487.65,UPI,C029201,Kiosk,EMP00486,8009.56,381.41,False
INV0005076,ST00936,P00492,2023-10-12,1,717.01,72.5,UPI,C028855,In-store,EMP00757,676.74,32.23,False
INV0005077,ST00454,P01075,2023-11-27,3,527.52,29.24,UPI,,In-store,EMP02784,1630.99,77.67,False
INV0005078,ST00099,P01031,2023-10-18,5,4107.37,1856.92,Wallet,C004951,Online,EMP02024,22042.32,3362.39,False
INV0005079,ST00729,P00921,2022-09-28,4,451.34,108.08,UPI,C032326,Online,EMP01666,1900.95,203.67,False
INV0005080,ST00356,P00230,2023-11-17,3,1988.92,193.21,Wallet,C027000,Kiosk,EMP00016,6466.38,692.83,False
INV0005081,ST00275,P00368,2024-11-09,7,547.82,372.19,UPI,,In-store,EMP02827,4085.81,623.26,False
INV0005082,ST00693,P00859,2022-10-11,7,358.54,188.17,UPI,,In-store,EMP02476,2437.69,116.08,False
INV0005083,ST01004,P00670,2022-10-03,1,575.28,52.08,UPI,,In-store,EMP01873,549.36,26.16,False
INV0005084,ST01029,P00643,2022-07-05,6,498.94,175.4,UPI,C027471,Online,EMP01123,2959.15,140.91,False
INV0005085,ST00458,P00083,2023-11-29,1,2559.76,148.29,UPI,C035749,Online,EMP01801,2532.04,120.57,False
INV0005086,ST00891,P00447,2022-04-05,2,142.67,14.4,Cash,,In-store,EMP01571,284.49,13.55,False
INV0005087,ST00220,P01073,2023-10-21,5,105.1,40.6,Card,,In-store,EMP00761,509.14,24.24,False
INV0005088,ST00889,P00506,2024-03-01,-7,41.5,7.14,Cash,C003654,In-store,EMP00620,-297.53,14.17,True
INV0005089,ST00990,P00972,2022-11-23,6,3206.86,466.64,Cash,,In-store,EMP00940,19713.25,938.73,False
INV0005090,ST00544,P00452,2023-06-24,1,204.2,4.29,Wallet,C015912,In-store,EMP02394,209.91,10.0,False
INV0005091,ST00550,P00933,2022-09-27,4,229.22,85.47,Cash,,In-store,EMP01971,872.98,41.57,False
INV0005092,ST00593,P00911,2023-11-03,6,369.99,228.74,UPI,C026318,Kiosk,EMP02672,2090.76,99.56,False
INV0005093,ST00077,P00685,2022-07-19,1,1646.36,132.74,UPI,,Online,EMP00599,1695.25,181.63,False
INV0005094,ST00902,P00896,2023-09-04,4,1657.08,130.5,Cash,C030310,In-store,EMP00606,6822.71,324.89,False
INV0005095,ST00775,P00053,2023-09-16,4,903.93,376.2,Cash,C000469,In-store,EMP01993,3401.5,161.98,False
INV0005096,ST00914,P00411,2023-12-23,5,3885.89,1766.19,Card,C022623,In-store,EMP00091,18546.42,883.16,False
INV0005097,ST00122,P00098,2024-09-16,2,2315.01,294.89,Wallet,C000871,Online,EMP00520,4551.89,216.76,False
INV0005098,ST00843,P00767,2024-02-13,4,800.17,103.96,UPI,,In-store,EMP00490,3468.33,371.61,False
INV0005099,ST00381,P00322,2022-10-28,5,114.91,16.61,UPI,C021363,In-store,EMP01331,624.89,66.95,False
INV0005100,ST00860,P00586,2022-08-20,1,23.14,0.83,UPI,,In-store,EMP01579,26.33,4.02,False
INV0005101,ST01044,P00927,2023-04-20,2,286.16,11.68,UPI,C001585,In-store,EMP00733,661.56,100.92,False
INV0005102,ST00924,P00824,2024-01-25,1,369.89,11.68,UPI,C021770,In-store,EMP01865,376.12,17.91,False
INV0005103,ST00962,P00734,2023-03-08,7,398.12,203.77,Cash,,In-store,EMP02209,2712.22,129.15,False
INV0005104,ST00120,P00056,2022-10-30,7,514.02,772.66,Card,,In-store,EMP02303,2966.75,141.27,False
INV0005105,ST00346,P00678,2024-02-05,5,645.94,199.43,Card,C019691,In-store,EMP01084,3181.78,151.51,False
INV0005106,ST00308,P00370,2022-01-31,4,1764.65,683.01,Card,C018545,In-store,EMP01584,6694.37,318.78,False
INV0005107,ST00540,P01089,2024-07-06,7,1097.29,665.2,UPI,,In-store,EMP01569,7366.62,350.79,False
INV0005108,ST01025,P00370,2024-06-16,6,1715.53,2541.41,Cash,C015387,In-store,EMP02949,8681.98,930.21,False
INV0005109,ST00721,P00825,2022-04-09,7,511.2,225.07,UPI,C013292,In-store,EMP01718,3521.0,167.67,False
INV0005110,ST00573,P00657,2024-04-03,2,1891.33,137.23,UPI,,In-store,EMP02871,4301.61,656.18,False
INV0005111,ST00846,P00370,2023-08-26,5,1726.83,776.02,Card,,In-store,EMP00093,9272.59,1414.46,False
INV0005112,ST00186,P00229,2024-04-04,6,126.96,55.14,Cash,C017867,In-store,EMP00305,741.95,35.33,False
INV0005113,ST00694,P00286,2024-04-18,4,595.37,94.13,UPI,,In-store,EMP00957,2699.07,411.72,False
INV0005114,ST00529,P00585,2023-02-16,6,117.28,60.65,UPI,C021402,In-store,EMP01738,675.18,32.15,False
INV0005115,ST00214,P00975,2024-06-13,6,1929.36,931.97,Card,C029753,In-store,EMP00666,11176.4,532.21,False
INV0005116,ST00679,P01078,2024-04-27,5,157.42,91.6,UPI,C019927,In-store,EMP01897,730.28,34.78,False
INV0005117,ST00883,P00347,2024-02-05,5,2436.08,523.52,UPI,C008297,Kiosk,EMP01489,12239.72,582.84,False
INV0005118,ST00870,P00048,2022-11-14,2,20.59,4.5,UPI,C006340,In-store,EMP01904,43.28,6.6,False
INV0005119,ST00886,P00243,2022-09-01,5,698.51,318.28,Cash,C028429,In-store,EMP01383,3555.18,380.91,False
INV0005120,ST00853,P00554,2022-11-23,2,250.7,52.65,UPI,,Online,EMP01975,471.19,22.44,False
INV0005121,ST00493,P00442,2022-12-15,4,507.24,37.61,UPI,C011167,Online,EMP02592,2230.31,238.96,False
INV0005122,ST00052,P00153,2023-02-06,3,217.7,21.3,Card,C024263,Online,EMP01666,663.39,31.59,False
INV0005123,ST01014,P00191,2024-04-21,-5,148.15,156.09,UPI,,In-store,EMP02899,-654.82,70.16,True
INV0005124,ST00477,P00641,2024-03-03,3,1342.29,24.44,UPI,C000474,In-store,EMP02320,4482.72,480.29,False
INV0005125,ST00665,P00294,2023-01-07,5,1032.3,296.7,UPI,,In-store,EMP00425,5108.04,243.24,False
INV0005126,ST00022,P00265,2022-09-30,7,2634.62,297.7,UPI,C001451,In-store,EMP00840,21410.68,3266.04,False
INV0005127,ST00934,P00415,2024-03-11,7,516.35,222.87,Wallet,,In-store,EMP01348,3798.57,406.99,False
INV0005128,ST00933,P00993,2022-03-23,3,141.89,35.12,Wallet,,Online,EMP00690,437.42,46.87,False
INV0005129,ST00975,P00928,2023-09-13,-3,1026.17,325.96,UPI,,In-store,EMP00730,-3082.86,330.31,True
INV0005130,ST00183,P00350,2022-10-12,4,4729.1,566.7,Cash,C012037,In-store,EMP02395,20551.66,2201.96,False
INV0005131,ST00886,P00845,2023-10-12,4,161.18,30.18,UPI,C023255,In-store,EMP01949,725.16,110.62,False
INV0005132,ST00657,P01055,2023-05-19,1,1355.16,27.77,Card,C005831,In-store,EMP01057,1393.76,66.37,False
INV0005133,ST00154,P00309,2022-03-19,3,2005.73,561.34,UPI,,In-store,EMP00360,6110.55,654.7,False
INV0005134,ST00600,P00005,2022-12-16,2,1086.49,257.28,Cash,,In-store,EMP00265,2145.58,229.88,False
INV0005135,ST00501,P00255,2023-07-06,4,105.67,24.24,UPI,C004614,In-store,EMP01287,418.36,19.92,False
INV0005136,ST00657,P00916,2024-02-28,6,75.73,41.65,Card,C028009,In-store,EMP01929,487.02,74.29,False
INV0005137,ST00088,P00117,2024-10-06,1,262.44,7.93,Cash,C001667,In-store,EMP00122,285.05,30.54,False
INV0005138,ST00592,P00288,2022-03-26,4,209.1,34.54,Card,C032150,In-store,EMP02404,946.19,144.33,False
INV0005139,ST00712,P01050,2024-02-06,5,74.95,19.93,Cash,C000772,In-store,EMP01895,418.69,63.87,False
INV0005140,ST00752,P00222,2023-12-20,6,1917.69,625.36,UPI,C016101,In-store,EMP00346,12186.47,1305.69,False
INV0005141,ST00808,P00528,2022-01-07,1,317.0,2.62,UPI,C002529,In-store,EMP02714,330.1,15.72,False
INV0005142,ST00658,P00973,2022-12-10,6,760.81,426.98,Cash,,In-store,EMP00493,4634.43,496.55,False
INV0005143,ST00737,P00932,2022-06-02,5,3426.72,1049.71,Card,,Online,EMP01178,18013.96,1930.07,False
INV0005144,ST00095,P00335,2022-07-21,4,313.0,54.28,UPI,,Kiosk,EMP00461,1257.61,59.89,False
INV0005145,ST00838,P00275,2022-12-30,7,1306.54,826.59,UPI,C023012,Online,EMP01374,8735.15,415.96,False
INV0005146,ST00386,P00643,2022-09-13,7,503.83,380.95,Card,,In-store,EMP00054,3303.15,157.29,False
INV0005147,ST00575,P00355,2023-10-30,5,451.43,263.61,Card,C015267,In-store,EMP02188,2232.76,239.22,False
INV0005148,ST00574,P00811,2022-08-06,6,338.59,55.97,UPI,,In-store,EMP00353,2331.17,355.6,False
INV0005149,ST01025,P00745,2022-06-11,6,282.97,95.72,Cash,C031328,In-store,EMP02205,1890.48,288.38,False
INV0005150,ST00342,P00462,2024-08-01,1,363.35,7.35,Wallet,C010850,In-store,EMP01316,373.8,17.8,False
INV0005151,ST00404,P00451,2023-07-29,6,1201.38,796.76,Wallet,C009081,In-store,EMP01919,7565.59,1154.07,False
INV0005152,ST00799,P00112,2022-11-20,6,289.58,163.32,Wallet,C020969,In-store,EMP02118,1652.87,78.71,False
INV0005153,ST00667,P00764,2024-06-20,3,1786.3,477.14,UPI,C000288,In-store,EMP01914,5760.48,878.72,False
INV0005154,ST00334,P01015,2024-06-09,4,889.89,731.32,Cash,C021952,In-store,EMP01035,3167.63,339.39,False
INV0005155,ST00362,P00964,2022-01-11,2,1965.51,181.06,Wallet,C027784,In-store,EMP01913,4199.96,450.0,False
INV0005156,ST00871,P00713,2022-11-14,5,2409.99,1124.51,Cash,C015551,In-store,EMP02393,12236.49,1311.05,False
INV0005157,ST00878,P00801,2023-08-15,7,107.08,58.63,Wallet,C009806,In-store,EMP02315,725.48,34.55,False
INV0005158,ST00155,P00982,2022-01-05,5,931.97,518.81,Wallet,C027996,In-store,EMP02192,4637.96,496.92,False
INV0005159,ST00420,P00241,2024-01-11,5,1074.12,400.99,Wallet,,In-store,EMP02285,5218.09,248.48,False
INV0005160,ST00808,P00845,2022-01-08,6,162.47,74.62,UPI,,In-store,EMP01788,945.21,45.01,False
INV0005161,ST00125,P00114,2024-12-14,7,46.55,3.15,UPI,C013898,In-store,EMP00662,338.84,16.14,False
INV0005162,ST00193,P00852,2023-02-08,6,232.56,147.54,UPI,,In-store,EMP02404,1397.56,149.74,False
INV0005163,ST00167,P00241,2023-08-09,6,1077.51,574.51,UPI,C037055,In-store,EMP00082,6597.42,706.87,False
INV0005164,ST00555,P00649,2024-07-25,6,1192.19,279.92,Wallet,C032758,In-store,EMP02424,7698.01,824.79,False
INV0005165,ST00474,P00003,2023-08-29,6,2172.15,926.18,Card,C016093,In-store,EMP00808,12712.06,605.34,False
INV0005166,ST00337,P00007,2023-10-11,3,1649.88,169.73,Wallet,C010979,In-store,EMP02071,5640.29,860.38,False
INV0005167,ST00143,P00715,2024-11-14,3,3815.05,1126.4,Card,C032608,Online,EMP02069,12176.13,1857.38,False
INV0005168,ST00670,P00971,2024-01-15,4,92.04,2.32,UPI,C029290,In-store,EMP00470,409.74,43.9,False
INV0005169,ST00848,P00122,2023-03-24,4,555.91,72.11,Cash,,Online,EMP01423,2409.71,258.18,False
INV0005170,ST00224,P00915,2023-03-31,1,3219.11,344.02,UPI,C027273,In-store,EMP00168,3392.61,517.52,False
INV0005171,ST00700,P00831,2023-12-12,2,203.77,25.19,Cash,C028718,In-store,EMP02475,451.17,68.82,False
INV0005172,ST00836,P00800,2022-10-29,5,312.02,154.53,Card,C024043,In-store,EMP02526,1475.85,70.28,False
INV0005173,ST00585,P00300,2022-01-02,5,4151.84,2745.15,UPI,,In-store,EMP00836,20175.74,2161.69,False
INV0005174,ST00603,P00966,2023-12-06,4,214.27,62.49,Cash,C010736,Online,EMP01339,834.32,39.73,False
INV0005175,ST00176,P00671,2023-12-26,4,4009.9,1286.94,UPI,,Online,EMP02182,17408.14,2655.48,False
INV0005176,ST01006,P00203,2023-09-28,3,107.83,15.13,Card,C028421,Online,EMP01427,323.78,15.42,False
INV0005177,ST01005,P00971,2022-12-07,5,91.13,8.84,UPI,C012523,In-store,EMP02549,469.15,22.34,False
INV0005178,ST00748,P00311,2022-02-08,2,205.57,24.95,UPI,,In-store,EMP01020,405.5,19.31,False
INV0005179,ST00948,P00548,2022-07-29,2,394.73,82.25,Cash,C036099,In-store,EMP01680,742.57,35.36,False
